customer,frequency,recency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass
16429.0,2,106,284.55,3,4,4,344
16430.0,6,57,300.85,3,4,4,344
16431.0,76,213,623.2800000000001,4,2,3,423
16432.0,8,64,287.40000000000003,3,4,4,344
16433.0,17,28,184.26,2,4,4,244
16434.0,107,29,1511.8000000000004,2,1,2,212
16438.0,132,5,798.3500000000001,1,1,2,112
16440.0,282,7,3640.67,1,1,1,111
16441.0,24,67,381.2,3,3,3,333
16442.0,171,1,609.3,1,1,3,113
16444.0,84,46,654.6700000000001,2,2,3,223
16445.0,63,33,230.50999999999993,2,2,4,224
16446.0,3,0,168472.5,1,4,1,141
16447.0,34,135,255.91,3,3,4,334
16448.0,19,198,182.99,4,3,4,434
16449.0,40,197,707.69,4,3,2,432
16450.0,11,149,311.92,4,4,3,443
16451.0,14,87,266.97,3,4,4,344
16454.0,1,64,5.9,3,4,4,344
16455.0,99,63,1841.1800000000003,3,1,1,311
16456.0,110,99,2158.1799999999994,3,1,1,311
16457.0,9,218,208.36,4,4,4,444
16458.0,202,2,3482.7400000000007,1,1,1,111
16460.0,132,28,811.23,2,1,2,212
16461.0,32,177,142.92,4,3,4,434
16462.0,3,73,136.0,3,4,4,344
16463.0,82,21,1422.4,2,2,2,222
16464.0,230,19,1298.6599999999999,2,1,2,212
16466.0,146,33,1595.96,2,1,2,212
16468.0,2,74,74.9,3,4,4,344
16469.0,171,23,625.4200000000001,2,1,3,213
16470.0,164,51,752.77,3,1,2,312
16471.0,13,274,223.95000000000007,4,4,4,444
16473.0,18,164,316.10999999999996,4,3,3,433
16474.0,336,7,1810.4900000000002,1,1,1,111
16475.0,28,88,544.3,3,3,3,333
16477.0,146,63,2494.46,3,1,1,311
16478.0,17,25,331.0,2,4,3,243
16479.0,35,10,300.83,1,3,4,134
16480.0,53,75,769.29,3,2,2,322
16482.0,18,15,220.62,1,3,4,134
16483.0,19,192,139.35,4,3,4,434
16484.0,25,173,404.3,4,3,3,433
16485.0,42,77,363.65,3,2,3,323
16488.0,29,33,498.79999999999995,2,3,3,233
16491.0,39,46,731.5,2,3,2,232
16493.0,56,79,1351.63,3,2,2,322
16494.0,50,296,826.5300000000001,4,2,2,422
16495.0,88,3,648.26,1,2,3,123
16496.0,95,8,1599.5200000000004,1,2,2,122
16497.0,136,49,2965.69,2,1,1,211
16498.0,15,161,100.97000000000001,4,4,4,444
16499.0,19,360,365.45,4,3,3,433
16500.0,11,4,400.86,1,4,3,143
16503.0,84,106,1431.9300000000003,3,2,2,322
16504.0,83,25,465.88,2,2,3,223
16505.0,4,31,777.6,2,4,2,242
16506.0,3,19,90.30000000000001,2,4,4,244
16509.0,13,296,363.7,4,4,3,443
16510.0,13,372,248.10000000000002,4,4,4,444
16511.0,158,21,916.3299999999999,2,1,2,212
16513.0,35,4,874.59,1,3,2,132
16515.0,111,52,1624.1400000000003,3,1,2,312
16516.0,6,30,101.69999999999999,2,4,4,244
16517.0,17,277,162.7,4,4,4,444
16518.0,40,61,484.32,3,3,3,333
16519.0,12,25,212.98000000000002,2,4,4,244
16520.0,156,186,1046.5700000000002,4,1,2,412
16523.0,290,1,9418.47,1,1,1,111
16525.0,183,2,13027.45,1,1,1,111
16526.0,15,171,290.35999999999996,4,4,4,444
16527.0,14,81,228.0600000000001,3,4,4,344
16528.0,17,3,244.41,1,4,4,144
16529.0,30,190,455.25000000000006,4,3,3,433
16531.0,77,22,1244.5900000000001,2,2,2,222
16532.0,4,17,6748.8,1,4,1,141
16533.0,176,19,1082.8100000000002,2,1,2,212
16535.0,31,5,593.7499999999999,1,3,3,133
16536.0,54,110,548.1200000000002,3,2,3,323
16539.0,45,2,1388.8099999999997,1,2,2,122
16542.0,5,53,119.62,3,4,4,344
16545.0,3,164,339.3,4,4,3,443
16546.0,25,290,787.1500000000001,4,3,2,432
16549.0,925,10,4034.9,1,1,1,111
16550.0,251,108,2298.9700000000003,3,1,1,311
16551.0,32,95,922.12,3,3,2,332
16552.0,17,242,379.73,4,4,3,443
16553.0,84,163,5719.82,4,2,1,421
16554.0,52,42,837.1,2,2,2,222
16555.0,17,35,285.89000000000004,2,4,4,244
16556.0,207,66,3313.79,3,1,1,311
16557.0,11,24,281.85,2,4,4,244
16558.0,460,0,8338.49,1,1,1,111
16560.0,57,26,841.41,2,2,2,222
16561.0,31,5,511.1200000000001,1,3,3,133
16563.0,19,53,1077.7400000000002,3,3,2,332
16565.0,3,364,173.7,4,4,4,444
16566.0,18,15,614.66,1,3,3,133
16567.0,35,194,865.6,4,3,2,432
16569.0,5,3,124.2,1,4,4,144
16570.0,126,15,3738.4,1,1,1,111
16571.0,87,26,1421.6899999999998,2,2,2,222
16572.0,57,127,1009.6000000000001,3,2,2,322
16573.0,42,84,663.61,3,2,3,323
16574.0,28,71,451.44,3,3,3,333
16581.0,9,182,105.84000000000002,4,4,4,444
16582.0,6,113,313.61999999999995,3,4,3,343
16583.0,14,373,233.45000000000005,4,4,4,444
16584.0,28,80,936.0799999999999,3,3,2,332
16586.0,8,248,463.95,4,4,3,443
16587.0,13,232,225.15,4,4,4,444
16589.0,33,71,459.24,3,3,3,333
16591.0,10,68,213.5,3,4,4,344
16592.0,216,4,4113.68,1,1,1,111
16593.0,27,50,330.03,2,3,3,233
16594.0,53,75,181.08999999999997,3,2,4,324
16595.0,85,61,360.1600000000001,3,2,3,323
16596.0,12,15,250.15,1,4,4,144
16597.0,7,4,90.04,1,4,4,144
16598.0,10,285,145.04999999999998,4,4,4,444
16600.0,62,4,813.5199999999999,1,2,2,122
16601.0,29,40,241.52999999999997,2,3,4,234
16602.0,29,36,528.08,2,3,3,233
16603.0,34,74,482.47,3,3,3,333
16607.0,172,17,3347.71,1,1,1,111
16609.0,276,15,5493.46,1,1,1,111
16610.0,6,219,75.66000000000001,4,4,4,444
16611.0,10,186,129.49,4,4,4,444
16612.0,66,32,1187.66,2,2,2,222
16613.0,30,70,618.59,3,3,3,333
16614.0,26,182,506.18999999999994,4,3,3,433
16616.0,33,15,500.41999999999996,1,3,3,133
16617.0,5,235,151.85,4,4,4,444
16618.0,96,31,2647.59,2,2,1,221
16619.0,14,263,226.20999999999998,4,4,4,444
16620.0,9,3,178.96,1,4,4,144
16621.0,29,51,813.48,3,3,2,332
16623.0,5,245,129.45000000000002,4,4,4,444
16624.0,48,80,810.57,3,2,2,322
16625.0,23,274,333.08000000000004,4,3,3,433
16626.0,179,0,4413.1,1,1,1,111
16627.0,20,79,322.8,3,3,3,333
16628.0,117,29,2188.0500000000006,2,1,1,211
16629.0,60,73,408.63,3,2,3,323
16633.0,152,17,2883.1000000000004,1,1,1,111
16634.0,9,222,217.9,4,4,4,444
16637.0,69,32,1154.47,2,2,2,222
16638.0,94,22,1680.7200000000003,2,2,1,221
16639.0,50,31,1257.5100000000002,2,2,2,222
16641.0,12,105,231.10000000000005,3,4,4,344
16642.0,34,4,688.33,1,3,2,132
16643.0,27,245,487.51,4,3,3,433
16644.0,62,177,833.78,4,2,2,422
16647.0,14,169,214.06,4,4,4,444
16648.0,19,42,290.65999999999997,2,3,4,234
16650.0,24,71,518.42,3,3,3,333
16652.0,118,58,6773.97,3,1,1,311
16653.0,69,16,1212.6600000000003,1,2,2,122
16654.0,29,141,601.27,3,3,3,333
16655.0,258,17,3789.5200000000004,1,1,1,111
16656.0,73,22,8625.8,2,2,1,221
16657.0,192,9,874.43,1,1,2,112
16658.0,8,368,123.24,4,4,4,444
16659.0,2,189,39.12,4,4,4,444
16660.0,16,16,1267.65,1,4,2,142
16665.0,9,362,135.4,4,4,4,444
16666.0,32,19,118.98,2,3,4,234
16667.0,52,68,567.1800000000001,3,2,3,323
16668.0,20,15,306.72,1,3,3,133
16669.0,154,23,1344.48,2,1,2,212
16670.0,252,16,4095.9000000000005,1,1,1,111
16671.0,6,28,1692.27,2,4,1,241
16672.0,114,2,8134.94,1,1,1,111
16674.0,93,54,304.24,3,2,4,324
16676.0,89,33,1592.12,2,2,2,222
16678.0,163,2,3109.99,1,1,1,111
16679.0,3,366,129.75,4,4,4,444
16680.0,10,43,183.7,2,4,4,244
16681.0,44,72,1770.34,3,2,1,321
16682.0,30,4,1028.0,1,3,2,132
16684.0,277,4,66653.56,1,1,1,111
16685.0,62,61,324.24,3,2,3,323
16686.0,544,47,2959.88,2,1,1,211
16688.0,62,1,1260.8599999999997,1,2,2,122
16689.0,13,75,422.59999999999997,3,4,3,343
16690.0,12,72,225.57999999999998,3,4,4,344
16692.0,2,256,1126.0,4,4,2,442
16693.0,59,68,477.85999999999996,3,2,3,323
16696.0,10,135,657.9000000000001,3,4,3,343
16697.0,21,241,112.75,4,3,4,434
16698.0,5,226,1998.0,4,4,1,441
16700.0,308,8,5076.55,1,1,1,111
16701.0,144,8,5398.3,1,1,1,111
16705.0,270,0,14034.99,1,1,1,111
16706.0,123,37,531.3500000000001,2,1,3,213
16708.0,27,45,656.63,2,3,3,233
16709.0,79,84,3029.870000000001,3,2,1,321
16710.0,394,19,2467.99,2,1,1,211
16711.0,22,3,1651.0299999999997,1,3,1,131
16712.0,437,9,3603.6600000000003,1,1,1,111
16713.0,619,18,6910.78,2,1,1,211
16714.0,86,317,1114.0600000000002,4,2,2,422
16715.0,19,78,301.71999999999997,3,3,4,334
16716.0,2,266,901.2000000000003,4,4,2,442
16717.0,198,23,3843.08,2,1,1,211
16718.0,44,369,606.0500000000001,4,2,3,423
16719.0,196,14,1770.2200000000003,1,1,1,111
16720.0,25,26,152.95,2,3,4,234
16721.0,37,262,292.46999999999997,4,3,4,434
16722.0,225,17,4730.81,1,1,1,111
16723.0,42,91,576.4000000000001,3,2,3,323
16725.0,144,302,756.82,4,1,2,412
16726.0,178,26,1358.74,2,1,2,212
16727.0,44,364,256.32,4,2,4,424
16728.0,263,46,1048.2800000000002,2,1,2,212
16729.0,655,38,7202.01,2,1,1,211
16730.0,82,52,743.1100000000001,3,2,2,322
16732.0,28,31,603.7500000000001,2,3,3,233
16734.0,52,52,646.7599999999999,3,2,3,323
16735.0,116,78,2247.41,3,1,1,311
16737.0,1,53,417.6,3,4,3,343
16738.0,1,297,3.75,4,4,4,444
16739.0,13,176,323.0,4,4,3,443
16743.0,190,29,2213.13,2,1,1,211
16744.0,236,11,1291.9099999999999,1,1,2,112
16745.0,355,86,7180.7,3,1,1,311
16746.0,444,4,6680.11,1,1,1,111
16747.0,42,37,836.0600000000001,2,2,2,222
16748.0,69,17,1515.9,1,2,2,122
16750.0,95,44,623.9300000000002,2,2,3,223
16751.0,25,30,1764.72,2,3,1,231
16752.0,9,372,207.5,4,4,4,444
16753.0,34,58,223.92,3,3,4,334
16754.0,2,372,2002.4,4,4,1,441
16755.0,165,114,1475.4299999999998,3,1,2,312
16756.0,13,214,239.40000000000003,4,4,4,444
16757.0,7,318,106.83000000000004,4,4,4,444
16758.0,22,65,369.34,3,3,3,333
16759.0,42,7,789.79,1,2,2,122
16761.0,13,96,316.62,3,4,3,343
16762.0,63,19,1207.2400000000002,2,2,2,222
16763.0,23,198,611.8500000000001,4,3,3,433
16764.0,700,3,2790.95,1,1,1,111
16765.0,1,294,34.0,4,4,4,444
16766.0,34,273,1145.6,4,3,2,432
16767.0,221,30,5575.560000000001,2,1,1,211
16768.0,54,47,478.09000000000003,2,2,3,223
16769.0,38,260,361.53999999999996,4,3,3,433
16770.0,140,57,757.1000000000001,3,1,2,312
16771.0,253,33,2230.61,2,1,1,211
16773.0,26,57,171.59,3,3,4,334
16774.0,48,67,661.52,3,2,3,323
16775.0,157,10,1691.5100000000002,1,1,1,111
16776.0,71,60,371.53999999999996,3,2,3,323
16777.0,48,80,222.62,3,2,4,324
16778.0,16,74,245.94,3,4,4,344
16779.0,331,2,10611.720000000001,1,1,1,111
16780.0,59,100,422.24,3,2,3,323
16781.0,17,372,311.25,4,4,3,443
16782.0,183,10,2267.95,1,1,1,111
16784.0,3,19,107.6,2,4,4,244
16788.0,147,123,592.74,3,1,3,313
16789.0,5,8,80.8,1,4,4,144
16790.0,93,3,1545.6200000000001,1,2,2,122
16791.0,313,29,1693.03,2,1,1,211
16792.0,12,282,110.38,4,4,4,444
16793.0,16,57,243.84,3,4,4,344
16794.0,277,1,1194.48,1,1,2,112
16795.0,66,365,414.88,4,2,3,423
16796.0,18,89,305.61999999999995,3,3,3,333
16800.0,156,11,1162.65,1,1,2,112
16801.0,75,163,1594.23,4,2,2,422
16803.0,24,65,332.3,3,3,3,333
16804.0,60,23,536.99,2,2,3,223
16805.0,98,173,460.59000000000003,4,2,3,423
16806.0,92,103,736.2100000000003,3,2,2,322
16807.0,67,142,1121.59,3,2,2,322
16808.0,23,99,288.4200000000001,3,3,4,334
16809.0,149,23,914.69,2,1,2,212
16810.0,15,192,309.54,4,4,3,443
16811.0,28,4,547.07,1,3,3,133
16812.0,15,360,479.3500000000001,4,4,3,443
16813.0,426,8,1652.1799999999998,1,1,1,111
16814.0,318,14,6406.8,1,1,1,111
16816.0,28,103,417.06000000000006,3,3,3,333
16817.0,86,2,1604.7500000000005,1,2,2,122
16818.0,189,10,3349.57,1,1,1,111
16820.0,26,95,497.61,3,3,3,333
16823.0,38,227,358.37999999999994,4,3,3,433
16824.0,26,15,460.64,1,3,3,133
16825.0,28,38,775.18,2,3,2,232
16826.0,22,51,341.7,3,3,3,333
16828.0,7,112,113.5,3,4,4,344
16829.0,11,156,197.22000000000003,4,4,4,444
16830.0,23,38,325.9100000000001,2,3,3,233
16832.0,12,184,199.14999999999995,4,4,4,444
16833.0,47,1,1106.5299999999997,1,2,2,122
16834.0,24,227,413.46,4,3,3,433
16835.0,10,128,180.85000000000002,3,4,4,344
16836.0,11,39,251.87000000000003,2,4,4,244
16837.0,165,31,3170.9800000000005,2,1,1,211
16838.0,25,197,588.85,4,3,3,433
16839.0,266,8,16594.350000000002,1,1,1,111
16841.0,116,36,1869.82,2,1,1,211
16842.0,63,100,1264.1900000000003,3,2,2,322
16843.0,378,42,10196.57,2,1,1,211
16846.0,11,50,214.32,2,4,4,244
16847.0,12,43,193.44000000000003,2,4,4,244
16848.0,14,52,281.42,3,4,4,344
16849.0,8,186,124.57000000000001,4,4,4,444
16850.0,19,333,332.41,4,3,3,433
16851.0,20,4,342.45,1,3,3,133
16852.0,9,10,144.91000000000003,1,4,4,144
16855.0,19,23,328.4,2,3,3,233
16856.0,2,14,35.40000000000001,1,4,4,144
16858.0,10,368,375.69000000000005,4,4,3,443
16859.0,52,144,747.8100000000001,4,2,2,422
16861.0,6,59,173.76000000000002,3,4,4,344
16863.0,26,31,502.79999999999995,2,3,3,233
16866.0,11,140,207.73999999999998,3,4,4,344
16869.0,127,22,817.1200000000002,2,1,2,212
16871.0,137,22,2812.34,2,1,1,211
16872.0,7,77,680.0200000000001,3,4,2,342
16873.0,279,4,7123.620000000001,1,1,1,111
16875.0,112,67,2095.53,3,1,1,311
16877.0,156,12,846.6200000000001,1,1,2,112
16878.0,3,84,13.3,3,4,4,344
16880.0,174,30,1491.43,2,1,2,212
16881.0,1,66,432.0,3,4,3,343
16882.0,39,66,705.1200000000001,3,3,2,332
16883.0,37,187,272.47999999999996,4,3,4,434
16884.0,26,37,429.84000000000003,2,3,3,233
16885.0,96,15,450.4100000000001,1,2,3,123
16887.0,36,35,192.33,2,3,4,234
16889.0,135,194,1578.6700000000003,4,1,2,412
16891.0,186,1,742.4300000000001,1,1,2,112
16892.0,97,1,518.19,1,2,3,123
16893.0,45,366,145.93,4,2,4,424
16895.0,62,64,202.27,3,2,4,324
16897.0,37,299,289.78,4,3,4,434
16898.0,157,26,501.03,2,1,3,213
16899.0,123,7,1271.06,1,1,2,112
16900.0,78,16,882.1600000000002,1,2,2,122
16902.0,44,116,1706.88,3,2,1,321
16903.0,56,29,363.20000000000005,2,2,3,223
16904.0,663,4,3634.95,1,1,1,111
16905.0,199,5,3037.6000000000004,1,1,1,111
16906.0,86,81,559.5900000000001,3,2,3,323
16907.0,140,29,928.7600000000002,2,1,2,212
16909.0,18,72,379.14,3,3,3,333
16910.0,545,4,1508.96,1,1,2,112
16912.0,100,28,2555.5800000000004,2,1,1,211
16913.0,8,290,113.44000000000001,4,4,4,444
16914.0,30,36,183.75999999999996,2,3,4,234
16915.0,57,9,621.6800000000001,1,2,3,123
16916.0,136,23,562.41,2,1,3,213
16917.0,9,276,391.52,4,4,3,443
16918.0,128,49,1068.8200000000002,2,1,2,212
16919.0,326,156,2592.25,4,1,1,411
16921.0,55,61,154.17999999999998,3,2,4,324
16923.0,626,12,7069.08,1,1,1,111
16924.0,81,21,829.8900000000001,2,2,2,222
16926.0,14,371,230.25,4,4,4,444
16927.0,6,115,543.05,3,4,3,343
16928.0,203,80,2806.75,3,1,1,311
16929.0,77,3,1295.3899999999999,1,2,2,122
16930.0,53,26,378.89,2,2,3,223
16931.0,886,5,4554.870000000001,1,1,1,111
16932.0,48,53,150.23000000000002,3,2,4,324
16933.0,44,1,563.2300000000001,1,2,3,123
16934.0,61,54,931.0300000000001,3,2,2,322
16936.0,56,25,261.90000000000003,2,2,4,224
16938.0,235,8,2711.6800000000003,1,1,1,111
16940.0,305,52,3049.88,3,1,1,311
16942.0,277,12,1904.99,1,1,1,111
16943.0,33,211,816.73,4,3,2,432
16945.0,249,21,4345.5,2,1,1,211
16947.0,21,235,406.47999999999996,4,3,3,433
16948.0,19,138,435.02000000000004,3,3,3,333
16949.0,60,3,1286.27,1,2,2,122
16950.0,42,56,1178.56,3,2,2,322
16951.0,86,134,1277.7499999999995,3,2,2,322
16952.0,16,109,167.60999999999999,3,4,4,344
16953.0,1,30,20.8,2,4,4,244
16954.0,54,0,2085.08,1,2,1,121
16955.0,25,184,518.67,4,3,3,433
16956.0,16,17,308.74,1,4,3,143
16957.0,16,239,416.64,4,4,3,443
16959.0,7,87,117.35,3,4,4,344
16960.0,100,38,505.1000000000001,2,1,3,213
16961.0,14,116,234.17000000000004,3,4,4,344
16963.0,7,187,110.55000000000001,4,4,4,444
16965.0,25,226,192.07,4,3,4,434
16966.0,28,8,2154.97,1,3,1,131
16967.0,21,189,319.02,4,3,3,433
16968.0,31,4,439.43,1,3,3,133
16969.0,42,39,650.4100000000001,2,2,3,223
16971.0,41,38,357.21,2,3,3,233
16976.0,2,267,251.52,4,4,4,444
16978.0,39,77,344.33,3,3,3,333
16979.0,89,3,1852.0,1,2,1,121
16980.0,81,255,1028.46,4,2,2,422
16982.0,22,60,384.06000000000006,3,3,3,333
16983.0,143,12,1905.8700000000001,1,1,1,111
16984.0,400,88,4459.52,3,1,1,311
16985.0,120,17,5464.12,1,1,1,111
16986.0,3,29,1873.2,2,4,1,241
16987.0,128,3,1616.8,1,1,2,112
16988.0,7,5,126.12,1,4,4,144
16989.0,12,7,1133.25,1,4,2,142
16990.0,1,218,179.0,4,4,4,444
16992.0,93,10,1614.3100000000002,1,2,2,122
16996.0,37,30,1456.9600000000003,2,3,2,232
16997.0,12,288,702.0,4,4,2,442
16998.0,4,149,295.0,4,4,4,444
16999.0,23,23,484.82000000000005,2,3,3,233
17001.0,169,0,3989.5700000000006,1,1,1,111
17002.0,49,85,1493.73,3,2,2,322
17004.0,43,46,1312.14,2,2,2,222
17006.0,44,4,781.7800000000001,1,2,2,122
17007.0,52,50,889.9300000000002,2,2,2,222
17010.0,11,18,195.36000000000004,2,4,4,244
17011.0,15,30,270.90000000000003,2,4,4,244
17014.0,72,8,583.4300000000001,1,2,3,123
17015.0,214,28,1838.6100000000001,2,1,1,211
17017.0,252,2,8694.260000000002,1,1,1,111
17018.0,16,40,920.1,2,4,2,242
17019.0,228,11,1258.08,1,1,2,112
17022.0,7,31,71.0,2,4,4,244
17024.0,3,45,95.85,2,4,4,244
17025.0,9,60,357.77000000000004,3,4,3,343
17026.0,4,185,154.82999999999998,4,4,4,444
17027.0,148,78,877.5600000000001,3,1,2,312
17029.0,2,110,716.0,3,4,2,342
17030.0,11,63,146.87,3,4,4,344
17031.0,22,11,380.35,1,3,3,133
17033.0,28,86,1030.1399999999999,3,3,2,332
17034.0,30,16,745.52,1,3,2,132
17035.0,28,245,433.53,4,3,3,433
17037.0,75,87,1267.32,3,2,2,322
17038.0,22,30,112.4,2,3,4,234
17040.0,15,137,449.72999999999996,3,4,3,343
17041.0,69,26,1071.4900000000002,2,2,2,222
17042.0,97,2,1036.58,1,2,2,122
17043.0,102,32,1735.1800000000003,2,1,1,211
17044.0,6,25,948.4800000000001,2,4,2,242
17045.0,22,113,339.43999999999994,3,3,3,333
17046.0,22,157,642.02,4,3,3,433
17047.0,65,85,1100.9,3,2,2,322
17048.0,43,117,925.3500000000001,3,2,2,322
17049.0,317,2,5655.030000000001,1,1,1,111
17050.0,308,96,3185.6400000000003,3,1,1,311
17051.0,42,194,240.89000000000001,4,2,4,424
17052.0,83,28,399.0899999999999,2,2,3,223
17053.0,13,130,498.48,3,4,3,343
17054.0,83,28,1356.3300000000002,2,2,2,222
17058.0,62,81,1179.89,3,2,2,322
17059.0,514,29,3080.39,2,1,1,211
17060.0,5,266,234.24000000000004,4,4,4,444
17061.0,99,73,5232.23,3,1,1,311
17062.0,68,313,528.2900000000002,4,2,3,423
17063.0,78,21,1461.1399999999999,2,2,2,222
17064.0,61,58,855.4500000000003,3,2,2,322
17068.0,295,12,4545.890000000001,1,1,1,111
17069.0,143,28,2709.7000000000003,2,1,1,211
17070.0,62,114,304.23999999999995,3,2,4,324
17071.0,140,28,2429.0300000000007,2,1,1,211
17073.0,173,17,1444.8400000000001,1,1,2,112
17075.0,77,17,834.1200000000003,1,2,2,122
17076.0,25,36,841.0799999999999,2,3,2,232
17078.0,27,36,375.86,2,3,3,233
17079.0,2,78,118.80000000000003,3,4,4,344
17080.0,8,22,287.62,2,4,4,244
17081.0,63,25,288.90999999999997,2,2,4,224
17082.0,81,33,2003.8500000000001,2,2,1,221
17083.0,52,109,1405.78,3,2,2,322
17084.0,149,35,2747.9900000000002,2,1,1,211
17085.0,186,123,1562.4,3,1,2,312
17086.0,96,7,2050.08,1,2,1,121
17088.0,115,28,1991.0100000000002,2,1,1,211
17090.0,61,4,1974.6500000000005,1,2,1,121
17091.0,195,2,3827.7600000000007,1,1,1,111
17092.0,124,50,1774.03,2,1,1,211
17094.0,14,322,302.00000000000006,4,4,4,444
17095.0,74,22,1324.1600000000003,2,2,2,222
17096.0,48,15,1022.13,1,2,2,122
17097.0,211,2,954.42,1,1,2,112
17100.0,65,18,971.74,2,2,2,222
17101.0,42,10,1621.7300000000002,1,2,2,122
17102.0,1,261,25.5,4,4,4,444
17105.0,90,159,665.7800000000001,4,2,2,422
17107.0,416,33,10797.48,2,1,1,211
17109.0,116,29,881.29,2,1,2,212
17110.0,12,165,163.29999999999998,4,4,4,444
17111.0,29,47,231.61000000000004,2,3,4,234
17114.0,123,5,801.1200000000001,1,1,2,112
17115.0,39,8,837.4999999999999,1,3,2,132
17117.0,9,288,116.2,4,4,4,444
17118.0,10,317,157.02,4,4,4,444
17119.0,35,3,606.91,1,3,3,133
17120.0,18,233,307.46,4,3,3,433
17122.0,7,119,138.32,3,4,4,344
17123.0,9,161,345.30000000000007,4,4,3,443
17124.0,31,185,294.2399999999999,4,3,4,434
17125.0,35,50,230.5,2,3,4,234
17126.0,248,152,989.45,4,1,2,412
17128.0,14,334,157.09,4,4,4,444
17131.0,134,5,2463.17,1,1,1,111
17133.0,27,15,4892.240000000001,1,3,1,131
17134.0,23,106,413.1999999999999,3,3,3,333
17135.0,52,16,1139.73,1,2,2,122
17138.0,24,275,380.5,4,3,3,433
17139.0,477,15,10650.769999999999,1,1,1,111
17140.0,18,247,454.12,4,3,3,433
17142.0,15,239,579.0,4,4,3,443
17144.0,48,1,984.57,1,2,2,122
17146.0,35,105,749.78,3,3,2,332
17147.0,81,22,1714.5900000000001,2,2,1,221
17148.0,9,51,124.88000000000001,3,4,4,344
17152.0,14,194,1689.5,4,4,1,441
17153.0,14,24,213.78,2,4,4,244
17154.0,23,75,329.34000000000003,3,3,3,333
17155.0,20,17,251.70000000000002,1,3,4,134
17157.0,13,7,318.99999999999994,1,4,3,143
17158.0,67,32,1266.9700000000003,2,2,2,222
17159.0,101,21,1538.88,2,1,2,212
17160.0,229,31,3518.0299999999997,2,1,1,211
17162.0,104,28,1715.46,2,1,1,211
17163.0,5,21,293.09999999999997,2,4,4,244
17164.0,144,32,2467.35,2,1,1,211
17165.0,10,284,158.68,4,4,4,444
17166.0,12,38,206.33999999999997,2,4,4,244
17169.0,54,57,835.78,3,2,2,322
17171.0,16,289,224.91,4,4,4,444
17172.0,15,78,317.7600000000001,3,4,3,343
17173.0,86,5,3766.5999999999995,1,2,1,121
17174.0,4,217,59.9,4,4,4,444
17175.0,63,44,1443.69,2,2,2,222
17176.0,15,201,306.13000000000005,4,4,3,443
17179.0,80,178,711.79,4,2,2,422
17180.0,125,56,783.9700000000001,3,1,2,312
17181.0,23,57,239.92,3,3,4,334
17183.0,73,7,3347.3100000000004,1,2,1,121
17186.0,2,46,144.0,2,4,4,244
17187.0,10,226,203.95,4,4,4,444
17188.0,84,11,2474.2300000000005,1,2,1,121
17189.0,60,106,383.75,3,2,3,323
17190.0,19,58,444.73999999999995,3,3,3,333
17191.0,236,28,2093.68,2,1,1,211
17193.0,32,35,1699.3000000000002,2,3,1,231
17194.0,25,360,226.77999999999997,4,3,4,434
17197.0,29,29,1013.01,2,3,2,232
17198.0,96,23,692.22,2,2,2,222
17201.0,38,53,289.78,3,3,4,334
17203.0,148,35,3560.0800000000004,2,1,1,211
17204.0,57,175,1564.5600000000002,4,2,2,422
17205.0,13,53,384.08000000000004,3,4,3,343
17206.0,7,53,204.24000000000004,3,4,4,344
17211.0,211,26,2317.2200000000003,2,1,1,211
17212.0,4,253,226.84999999999997,4,4,4,444
17213.0,157,40,2781.2300000000005,2,1,1,211
17214.0,101,60,1059.1200000000003,3,1,2,312
17217.0,9,234,113.50000000000001,4,4,4,444
17218.0,271,4,1951.97,1,1,1,111
17219.0,25,31,114.23,2,3,4,234
17220.0,467,24,3187.55,2,1,1,211
17221.0,62,7,334.47999999999996,1,2,3,123
17222.0,27,65,328.6499999999999,3,3,3,333
17223.0,47,310,381.89,4,2,3,423
17226.0,21,308,393.48999999999995,4,3,3,433
17227.0,47,18,939.32,2,2,2,222
17228.0,208,15,1906.0900000000001,1,1,1,111
17229.0,47,96,318.7599999999999,3,2,3,323
17230.0,69,264,3638.41,4,2,1,421
17231.0,531,12,3124.7200000000003,1,1,1,111
17232.0,35,2,417.77,1,3,3,133
17233.0,25,35,190.88,2,3,4,234
17234.0,14,182,149.89,4,4,4,444
17235.0,29,25,550.0600000000002,2,3,3,233
17236.0,105,12,916.13,1,1,2,112
17237.0,19,11,314.68999999999994,1,3,3,133
17238.0,555,2,3719.1000000000004,1,1,1,111
17239.0,15,312,382.5000000000001,4,4,3,443
17242.0,40,108,1135.04,3,3,2,332
17243.0,386,1,8531.650000000001,1,1,1,111
17244.0,31,53,954.9000000000002,3,3,2,332
17245.0,9,204,171.45,4,4,4,444
17247.0,54,15,280.09,1,2,4,124
17248.0,69,120,318.65,3,2,3,323
17250.0,56,3,381.96999999999997,1,2,3,123
17251.0,37,362,269.83,4,3,4,434
17252.0,86,116,348.90999999999997,3,2,3,323
17253.0,18,18,178.26,2,3,4,234
17254.0,111,4,271.19,1,1,4,114
17255.0,74,40,291.47999999999996,2,2,4,224
17256.0,16,107,240.0,3,4,4,344
17259.0,116,148,581.2300000000001,4,1,3,413
17262.0,12,52,1253.3600000000001,3,4,2,342
17263.0,23,208,63.440000000000005,4,3,4,434
17265.0,122,138,550.0100000000001,3,1,3,313
17266.0,73,2,296.58,1,2,4,124
17267.0,37,127,317.20000000000005,3,3,3,333
17268.0,6,107,763.64,3,4,2,342
